side,scouted_opponent,offense_team,defense_team,opponent,game_date,game_code,period,time_remaining_seconds,player,result,points,points_source,matched_event,matched_by,play_title,play_call,play_series,play_situation,play_formation,play_set,play_actions,primary_action,play_location,finish_spot,featured_player,decode_quality,decode_note,synergy_play_type,synergy_string,on_court_lineup,personnel_grouping_type,game_situation,shot_clock_used,shot_clock_max,shot_clock_situation,defense_type,defense_press,defense_press_formation,defense_coverage,possession_side,defense_faced,defense_played,coverage_faced,coverage_played,press_faced,press_played,press_formation_faced,press_formation_played
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,455.0,Richie Warren,Make 2 Pts,2,play-by-play,True,synergy string,Tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,24 Richie Warren > Transition > Ballhandler > To Basket > Make 2 Pts,"JR Lukenbill, Jake Quast, Joey Berezowitz, Kelton McEwen, Richie Warren",3G-2W,Leading by 10+,6.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,449.0,Angel Johnson,0 Pts,2,play-by-play,True,synergy string,UWW M2M: ATO,ATO (unspecified),ATO,ATO,,,,,,,,Partial,,P&R Ball Handler,10 Angel Johnson > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts Foul > 0 Pts,"Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen, Richie Warren",3G-2W,,5.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,422.0,Jr Lukenbill,Miss 2 Pts,0,play-by-play,True,synergy string,5 Out- M2M,5 Out,5 Out,Half court,5 Out,,,,,,,Clean,,Spot-Up,11 Jr Lukenbill > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,,26.0,30,Late clock (20+ sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,410.0,Tamarcus Butler,Miss 3 Pts,0,play-by-play,True,synergy string,Tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,P&R Ball Handler,10 Angel Johnson > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 11 Tamarcus Butler > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,,9.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,398.0,Brock Marino,Foul,0,play-by-play,True,player + clock,Flow: M2M Press,Flow,Flow,Half court,Flow,,,,,,,Clean,,Transition,21 Brock Marino > Transition > Right Wing > To Basket > Foul,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,370.0,Corey Thompson,Miss 3 Pts,0,play-by-play,True,synergy string,UWW M2M Press,,,Half court,,,,,,,,No call,,P&R Ball Handler,10 Angel Johnson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Corey Thompson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Defense,,Man-to-Man,,,,True,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,354.0,Charles Gitonga,Miss 2 Pts,0,play-by-play,True,synergy string,UWW M2M-BLOB,BLOB,BLOB,BLOB,,,,,,,,Clean,,P&R Ball Handler,10 Angel Johnson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 25 Charles Gitonga > Cut > Basket > Miss 2 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,12.0,20,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,336.0,Brock Marino,Make 3 Pts,3,play-by-play,True,synergy string,Flow: M2M Press,Flow,Flow,Half court,Flow,,,,,,,Clean,,ISO,0 Isaac Verges > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 21 Brock Marino > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,320.0,Angel Johnson,Make 2 Pts,2,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,ISO,10 Angel Johnson > ISO > Top > Drives Left > To Basket > Make 2 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,307.0,Brock Marino,Make 3 Pts,3,play-by-play,True,synergy string,Flow: M2M PRESS,Flow,Flow,Half court,Flow,,,,,,,Clean,,P&R Ball Handler,2 Kelton Mcewen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Brock Marino > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,285.0,Nicholas Buffalo,Make 2 Pts,2,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,ISO,1 Corey Thompson > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 12 Nicholas Buffalo > Cut > Basket > Make 2 Pts,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,268.0,Isaac Verges,Foul,1,play-by-play,True,player + clock,Flow: M2M Press,Flow,Flow,Half court,Flow,,,,,,,Clean,,Cut,0 Isaac Verges > Cut > Basket > Foul,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren",2G-3W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,,Angel Johnson,Non Shooting Foul,,,False,,UWW M2M,,,Half court,,,,,,,,No call,,Non Possession,10 Angel Johnson > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,238.0,Angel Johnson,Turnover,0,play-by-play,True,synergy string,UWW M2M: Blob,BLOB,BLOB,BLOB,,,,,,,,Clean,,ISO,10 Angel Johnson > ISO > Left > Drives Right > Defense Commits > Turnover,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,234.0,Isaac Verges,Miss 2 Pts,0,play-by-play,True,synergy string,Tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,0 Isaac Verges > Transition > Ballhandler > To Basket > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,Leading by 10+,4.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,223.0,Angel Johnson,Make 3 Pts,3,play-by-play,True,synergy string,Tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Spot-Up,10 Angel Johnson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,9.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,203.0,Luke Bara,Miss 3 Pts,0,play-by-play,True,synergy string,Flow: M2M Press,Flow,Flow,Half court,Flow,,,,,,,Clean,,Off Screen,32 Luke Bara > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Long/3pt > Miss 3 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,178.0,Corey Thompson,Make 2 Pts,2,play-by-play,True,synergy string,UWW M2m,,,Half court,,,,,,,,No call,,ISO,1 Corey Thompson > ISO > Left > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,22.0,30,Late clock (20+ sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,156.0,Jake Quast,Miss 2 Pts,0,play-by-play,True,synergy string,5 Out- BS : M2M Press,5 Out Ball Screen,5 Out,Half court,5 Out,,Ball Screen,Ball Screen,,,,Clean,,P&R Ball Handler,15 Collin Madson > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Cut > Basket > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,132.0,Angel Johnson,Miss 2 Pts,0,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,Spot-Up,10 Angel Johnson > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,105.0,Collin Madson,Miss 3 Pts,0,play-by-play,True,synergy string,Panther: M2M,Panther,Panther,Half court,,Panther,,,,,,Clean,,Spot-Up,15 Collin Madson > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,22.0,30,Late clock (20+ sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,90.0,Brock Marino,Turnover,0,play-by-play,True,synergy string,Blob- Line- Curl : M2m,BLOB Line Curl,BLOB,BLOB,Line,,Curl,Curl,,,,Clean,,Spot-Up,21 Brock Marino > Spot-Up > Drives Left > To Basket > Turnover,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara",4G-1W,,13.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,66.0,Nathan Kongolo,Make 2 Pts,2,play-by-play,True,synergy string,M2M,,,Half court,,,,,,,,No call,,Hand Off,0 Nathan Kongolo > Hand Off > From Dribble > Right > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,46.0,Jake Quast,Turnover,0,play-by-play,True,synergy string,5 OUT- DS: M2M PRES,5 Out Down Screen,5 Out,Half court,5 Out,,Down Screen,Down Screen,,,,Clean,,Hand Off,12 Jake Quast > Hand Off > From Dribble > Top > Turnover,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,41.0,Corey Thompson,Make 2 Pts,2,play-by-play,True,synergy string,TRAN,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,1 Corey Thompson > Transition > Ballhandler > To Basket > Make 2 Pts,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren",4G-1W,,5.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,25.0,Isaac Verges,Foul,2,play-by-play,True,player + clock,5 OUT : M2M PRESS,5 Out,5 Out,Half court,5 Out,,,,,,,Clean,,Spot-Up,0 Isaac Verges > Spot-Up > Drives Left > To Basket > Foul,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,,Angel Johnson,No Violation,,,False,,UWW M2M,,,Half court,,,,,,,,No call,,Non Possession,10 Angel Johnson > Non Possession > No Violation,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H1,5.0,Corey Thompson,Miss 3 Pts,0,play-by-play,True,synergy string,UWW M2M: ATO,ATO (unspecified),ATO,ATO,,,,,,,,Partial,,ISO,10 Angel Johnson > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 1 Corey Thompson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Isaac Verges, JR Lukenbill, Jake Quast, Rashad Rogers, Richie Warren",2G-3W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1188.0,Collin Madson,Foul,2,play-by-play,True,player + clock,SNAP: M2M SWITCH,Snap,Snap,Half court,,Snap,,,,,,Clean,,P&R Ball Handler,15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch,Offense,Man-to-Man,,Switch,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1168.0,Nathan Kongolo,Miss 2 Pts,0,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,ISO,0 Nathan Kongolo > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,,Collin Madson,Non Shooting Foul,,,False,,TRAN,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Non Possession,15 Collin Madson > Non Possession > Non Shooting Foul,,,,,,,,False,,,Offense,,,,,False,,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1148.0,Luke Bara,Miss 3 Pts,0,play-by-play,True,synergy string,BLOB-LINE- CURL: M2M,BLOB Line Curl,BLOB,BLOB,Line,,Curl,Curl,,,,Clean,,P&R Ball Handler,32 Luke Bara > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1133.0,Angel Johnson,Miss 2 Pts,0,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,P&R Ball Handler,10 Angel Johnson > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,10.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1109.0,Isaac Verges,Miss 2 Pts,0,play-by-play,True,synergy string,5 OUT: M2M-SWITCH,5 Out,5 Out,Half court,5 Out,,,,,,,Clean,,Spot-Up,0 Isaac Verges > Spot-Up > Drives Straight > To Basket > Miss 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch,Offense,Man-to-Man,,Switch,,False,,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1088.0,Luke Bara,Turnover,0,play-by-play,True,synergy string,TWINS: M2M PRESS,Twins,Twins,Half court,Twins,,,,,,,Clean,,No Play Type,32 Luke Bara > No Play Type > Turnover,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1076.0,Charles Gitonga,Make 2 Pts,2,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,Spot-Up,25 Charles Gitonga > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,,Collin Madson,Non Shooting Foul,,,False,,TWINS: M2M PRESS,Twins,Twins,Half court,Twins,,,,,,,Clean,,Non Possession,15 Collin Madson > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1042.0,Luke Bara,Make 3 Pts,3,play-by-play,True,synergy string,BLOB-LINE-RICKY: M2M,BLOB Line Ricky,BLOB,BLOB,Line,,Ricky,Ricky,,,,Clean,,ISO,0 Isaac Verges > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Make 3 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,13.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,,Angel Johnson,Non Shooting Foul,,,False,,UWW M2m,,,Half court,,,,,,,,No call,,Non Possession,10 Angel Johnson > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1012.0,Nathan Kongolo,Miss 2 Pts,0,play-by-play,True,synergy string,UWW M2M-BLOB,BLOB,BLOB,BLOB,,,,,,,,Clean,,Post-Up,0 Nathan Kongolo > Post-Up > Left Block > Left Shoulder > Dribble Move > To Jumper > Miss 2 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,1006.0,Nicholas Buffalo,Miss 2 Pts,0,play-by-play,True,synergy string,Nicholas Buffalo,,,Half court,,,,,,,Nicholas Buffalo,No call,"title is a player name, not a play",Offensive Rebound,12 Nicholas Buffalo > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,0.0,20,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,987.0,Richie Warren,Miss 2 Pts,0,play-by-play,True,synergy string,5 OUT- M2M PRESS,5 Out,5 Out,Half court,5 Out,,,,,,,Clean,,ISO,24 Richie Warren > ISO > Top > Drives Right > To Basket > Miss 2 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,14.0,30,Organized offense (10-19 sec used),Man-to-Man,True,,,Offense,Man-to-Man,,,,True,,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,975.0,Jr Lukenbill,Turnover,0,play-by-play,True,synergy string,OVER: M2M,,,Half court,,,,,,,,No call,unrecognized: over,Cut,11 Jr Lukenbill > Cut > Basket > Turnover,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,962.0,Corey Thompson,1 Pts,3,play-by-play,True,synergy string,UWW M2M,,,Half court,,,,,,,,No call,,Spot-Up,1 Corey Thompson > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts Foul > 1 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,13.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,944.0,Jr Lukenbill,Miss 2 Pts,0,play-by-play,True,synergy string,5 OUT: M2M PRESS- SWITCH,5 Out,5 Out,Half court,5 Out,,,,,,,Clean,,Hand Off,11 Jr Lukenbill > Hand Off > From Dribble > Top > To Basket > Miss 2 Pts,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren",3G-2W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,Switch,Offense,Man-to-Man,,Switch,,True,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,917.0,Corey Thompson,Make 2 Pts,2,play-by-play,True,synergy string,TRAN,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,1 Corey Thompson > Transition > Ballhandler > To Basket > Make 2 Pts,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren",4G-1W,,5.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
UWW,Aurora Spartans,UW-Whitewater,St. Thomas (TX) Celts,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,889.0,Luke Bara,Turnover,0,play-by-play,True,synergy string,5 OUT FLAIR; M2M SWITCH,5 Out Flare,5 Out,Half court,5 Out,,Flare,Flare,,,,Clean,,P&R Ball Handler,32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch,Offense,Man-to-Man,,Switch,,False,,,
UWW,Aurora Spartans,St. Thomas (TX) Celts,UW-Whitewater,St. Thomas (TX) Celts,2025-11-14,WWW@STC,H2,,Corey Thompson,Non Shooting Foul,,,False,,UWW M2M,,,Half court,,,,,,,,No call,,Non Possession,1 Corey Thompson > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
